epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,100.654,0.47467,0.90801,0.64164,0.95728,0.97407,1,0.995,0.91892,0.4983,0.5,0.4975,0.40667,0.39234,0.82671,0.53414,0.87397,0.000957358,0.000957358,0.000957358
131,101.435,0.49804,0.8308,0.62929,0.96411,0.97407,1,0.995,0.91892,0.4983,0.5,0.4975,0.40667,0.39234,0.82671,0.53414,0.87397,0.000951857,0.000951857,0.000951857
132,102.229,0.51747,0.95477,0.60825,0.92014,0.99271,0.99611,0.995,0.92955,0.4992,0.5,0.4975,0.42959,0.39417,0.59159,0.54961,0.86744,0.000946356,0.000946356,0.000946356
133,103.017,0.51222,0.73553,0.58935,0.94001,0.99271,0.99611,0.995,0.92955,0.4992,0.5,0.4975,0.42959,0.39417,0.59159,0.54961,0.86744,0.000940855,0.000940855,0.000940855
134,103.814,0.51628,1.04891,0.64268,0.96785,0.99271,0.99611,0.995,0.92955,0.4992,0.5,0.4975,0.42959,0.39417,0.59159,0.54961,0.86744,0.000935354,0.000935354,0.000935354
135,104.601,0.52901,0.83963,0.62133,0.92084,0.99271,0.99611,0.995,0.92955,0.4992,0.5,0.4975,0.42959,0.39417,0.59159,0.54961,0.86744,0.000929853,0.000929853,0.000929853
136,105.445,0.43148,0.64423,0.59273,0.90605,0.98066,0.9967,0.995,0.93752,0.49836,0.5,0.4975,0.44212,0.42895,0.61672,0.55803,0.88199,0.000924352,0.000924352,0.000924352
137,106.237,0.48661,0.93289,0.57648,0.93344,0.98066,0.9967,0.995,0.93752,0.49836,0.5,0.4975,0.44212,0.42895,0.61672,0.55803,0.88199,0.00091885,0.00091885,0.00091885
138,107.071,0.53431,0.77928,0.64148,0.98821,0.98066,0.9967,0.995,0.93752,0.49836,0.5,0.4975,0.44212,0.42895,0.61672,0.55803,0.88199,0.000913349,0.000913349,0.000913349
139,107.942,0.45995,0.7391,0.57983,0.90209,0.98066,0.9967,0.995,0.93752,0.49836,0.5,0.4975,0.44212,0.42895,0.61672,0.55803,0.88199,0.000907848,0.000907848,0.000907848
140,108.765,0.52361,0.71832,0.62053,0.92952,0.98847,1,0.995,0.92752,0.4971,0.5,0.4975,0.43615,0.42461,0.51098,0.53236,0.90766,0.000902347,0.000902347,0.000902347
141,109.505,0.47451,0.72265,0.57822,0.90714,0.98847,1,0.995,0.92752,0.4971,0.5,0.4975,0.43615,0.42461,0.51098,0.53236,0.90766,0.000896846,0.000896846,0.000896846
142,110.229,0.53257,0.91456,0.65968,0.97649,0.98847,1,0.995,0.92752,0.4971,0.5,0.4975,0.43615,0.42461,0.51098,0.53236,0.90766,0.000891345,0.000891345,0.000891345
143,111.027,0.43764,0.82293,0.57584,0.95161,0.98847,1,0.995,0.92752,0.4971,0.5,0.4975,0.43615,0.42461,0.51098,0.53236,0.90766,0.000885844,0.000885844,0.000885844
144,111.941,0.48961,0.68546,0.58085,0.92929,0.9704,1,0.995,0.93119,0.49734,0.5,0.4975,0.44989,0.40186,0.437,0.52303,0.91553,0.000880343,0.000880343,0.000880343
145,112.775,0.47446,1.21882,0.61937,0.92899,0.9704,1,0.995,0.93119,0.49734,0.5,0.4975,0.44989,0.40186,0.437,0.52303,0.91553,0.000874842,0.000874842,0.000874842
146,113.585,0.48261,0.80295,0.57141,0.95745,0.9704,1,0.995,0.93119,0.49734,0.5,0.4975,0.44989,0.40186,0.437,0.52303,0.91553,0.00086934,0.00086934,0.00086934
147,114.365,0.46229,0.85534,0.65393,0.96402,0.9704,1,0.995,0.93119,0.49734,0.5,0.4975,0.44989,0.40186,0.437,0.52303,0.91553,0.000863839,0.000863839,0.000863839
148,115.218,0.55081,0.98536,0.6176,0.96751,0.95689,0.99503,0.995,0.94633,0.49841,0.5,0.4975,0.44824,0.36298,0.41765,0.4867,0.88401,0.000858338,0.000858338,0.000858338
149,115.986,0.43326,0.96253,0.57048,0.91715,0.95689,0.99503,0.995,0.94633,0.49841,0.5,0.4975,0.44824,0.36298,0.41765,0.4867,0.88401,0.000852837,0.000852837,0.000852837
150,116.79,0.53073,0.73612,0.59802,0.94399,0.95689,0.99503,0.995,0.94633,0.49841,0.5,0.4975,0.44824,0.36298,0.41765,0.4867,0.88401,0.000847336,0.000847336,0.000847336
151,117.572,0.46492,0.6236,0.54461,0.90237,0.95689,0.99503,0.995,0.94633,0.49841,0.5,0.4975,0.44824,0.36298,0.41765,0.4867,0.88401,0.000841835,0.000841835,0.000841835
152,118.369,0.47221,0.82275,0.57265,0.91749,0.9555,1,0.995,0.93921,0.49752,0.5,0.4975,0.43379,0.39179,0.44956,0.49049,0.86781,0.000836334,0.000836334,0.000836334
153,119.089,0.47144,0.69979,0.54959,0.94571,0.9555,1,0.995,0.93921,0.49752,0.5,0.4975,0.43379,0.39179,0.44956,0.49049,0.86781,0.000830833,0.000830833,0.000830833
154,119.802,0.49998,0.68739,0.63431,0.94833,0.9555,1,0.995,0.93921,0.49752,0.5,0.4975,0.43379,0.39179,0.44956,0.49049,0.86781,0.000825332,0.000825332,0.000825332
155,120.534,0.49597,0.71907,0.57148,0.90437,0.9555,1,0.995,0.93921,0.49752,0.5,0.4975,0.43379,0.39179,0.44956,0.49049,0.86781,0.000819831,0.000819831,0.000819831
156,121.338,0.51653,0.75089,0.65655,0.98387,0.96757,0.99894,0.995,0.97141,0.4984,0.5,0.4975,0.43857,0.38538,0.48786,0.48321,0.87457,0.000814329,0.000814329,0.000814329
157,122.14,0.43615,0.63584,0.57641,0.9201,0.96757,0.99894,0.995,0.97141,0.4984,0.5,0.4975,0.43857,0.38538,0.48786,0.48321,0.87457,0.000808828,0.000808828,0.000808828
158,122.922,0.43136,0.65768,0.51714,0.87051,0.96757,0.99894,0.995,0.97141,0.4984,0.5,0.4975,0.43857,0.38538,0.48786,0.48321,0.87457,0.000803327,0.000803327,0.000803327
159,123.719,0.4598,0.85172,0.54332,0.89663,0.96757,0.99894,0.995,0.97141,0.4984,0.5,0.4975,0.43857,0.38538,0.48786,0.48321,0.87457,0.000797826,0.000797826,0.000797826
160,124.536,0.38908,0.58903,0.53567,0.90075,0.98152,1,0.995,0.96505,0.49836,0.5,0.4975,0.43869,0.35801,0.55588,0.4824,0.87372,0.000792325,0.000792325,0.000792325
161,125.276,0.40836,0.60663,0.53686,0.88615,0.98152,1,0.995,0.96505,0.49836,0.5,0.4975,0.43869,0.35801,0.55588,0.4824,0.87372,0.000786824,0.000786824,0.000786824
162,126,0.42424,0.76677,0.59765,0.9259,0.98152,1,0.995,0.96505,0.49836,0.5,0.4975,0.43869,0.35801,0.55588,0.4824,0.87372,0.000781323,0.000781323,0.000781323
163,126.735,0.4588,0.63848,0.61721,0.97823,0.98152,1,0.995,0.96505,0.49836,0.5,0.4975,0.43869,0.35801,0.55588,0.4824,0.87372,0.000775822,0.000775822,0.000775822
164,127.471,0.47197,0.95406,0.57958,0.95018,0.98745,1,0.995,0.9549,0.49847,0.5,0.4975,0.42534,0.38771,0.73123,0.47866,0.87216,0.000770321,0.000770321,0.000770321
165,128.195,0.47721,0.6643,0.64627,0.97279,0.98745,1,0.995,0.9549,0.49847,0.5,0.4975,0.42534,0.38771,0.73123,0.47866,0.87216,0.00076482,0.00076482,0.00076482
166,128.894,0.43496,0.68941,0.55729,0.91575,0.98745,1,0.995,0.9549,0.49847,0.5,0.4975,0.42534,0.38771,0.73123,0.47866,0.87216,0.000759318,0.000759318,0.000759318
167,129.595,0.45392,0.98419,0.58954,0.96863,0.98745,1,0.995,0.9549,0.49847,0.5,0.4975,0.42534,0.38771,0.73123,0.47866,0.87216,0.000753817,0.000753817,0.000753817
168,130.363,0.45966,0.66309,0.54486,0.92202,0.98918,1,0.995,0.9548,0.45629,0.45833,0.43888,0.37613,0.36844,1.30464,0.46128,0.87177,0.000748316,0.000748316,0.000748316
169,131.059,0.46775,0.854,0.61316,0.95203,0.98918,1,0.995,0.9548,0.45629,0.45833,0.43888,0.37613,0.36844,1.30464,0.46128,0.87177,0.000742815,0.000742815,0.000742815
170,131.774,0.47264,0.71476,0.62391,0.97607,0.98918,1,0.995,0.9548,0.45629,0.45833,0.43888,0.37613,0.36844,1.30464,0.46128,0.87177,0.000737314,0.000737314,0.000737314
171,132.483,0.47311,0.66227,0.60129,0.91318,0.98918,1,0.995,0.9548,0.45629,0.45833,0.43888,0.37613,0.36844,1.30464,0.46128,0.87177,0.000731813,0.000731813,0.000731813
172,133.238,0.42099,0.59168,0.52065,0.90055,0.98802,1,0.995,0.95812,0.45624,0.45833,0.44205,0.36385,0.32575,1.43972,0.45612,0.86419,0.000726312,0.000726312,0.000726312
173,133.957,0.43735,0.77374,0.55544,0.91733,0.98802,1,0.995,0.95812,0.45624,0.45833,0.44205,0.36385,0.32575,1.43972,0.45612,0.86419,0.000720811,0.000720811,0.000720811
174,134.668,0.4653,0.69207,0.56764,0.92542,0.98802,1,0.995,0.95812,0.45624,0.45833,0.44205,0.36385,0.32575,1.43972,0.45612,0.86419,0.00071531,0.00071531,0.00071531
175,135.381,0.45394,0.80693,0.58649,0.89378,0.98802,1,0.995,0.95812,0.45624,0.45833,0.44205,0.36385,0.32575,1.43972,0.45612,0.86419,0.000709809,0.000709809,0.000709809
176,136.123,0.45494,1.12213,0.61005,1.00039,0.98056,1,0.995,0.94474,0.47748,0.47917,0.47449,0.37753,0.34033,1.46238,0.44545,0.85742,0.000704307,0.000704307,0.000704307
177,136.844,0.47063,1.03704,0.67208,0.97649,0.98056,1,0.995,0.94474,0.47748,0.47917,0.47449,0.37753,0.34033,1.46238,0.44545,0.85742,0.000698806,0.000698806,0.000698806
178,137.558,0.47234,0.61845,0.55158,0.91419,0.98056,1,0.995,0.94474,0.47748,0.47917,0.47449,0.37753,0.34033,1.46238,0.44545,0.85742,0.000693305,0.000693305,0.000693305
179,138.262,0.49552,0.67228,0.56953,0.93841,0.98056,1,0.995,0.94474,0.47748,0.47917,0.47449,0.37753,0.34033,1.46238,0.44545,0.85742,0.000687804,0.000687804,0.000687804
180,139.021,0.47382,0.68646,0.59513,0.92675,0.97374,1,0.995,0.9719,0.49818,0.5,0.4975,0.38323,0.33071,1.28588,0.43827,0.84213,0.000682303,0.000682303,0.000682303
181,139.689,0.40455,0.59313,0.53205,0.91339,0.97374,1,0.995,0.9719,0.49818,0.5,0.4975,0.38323,0.33071,1.28588,0.43827,0.84213,0.000676802,0.000676802,0.000676802
182,140.451,0.43705,0.62355,0.57397,0.89258,0.97374,1,0.995,0.9719,0.49818,0.5,0.4975,0.38323,0.33071,1.28588,0.43827,0.84213,0.000671301,0.000671301,0.000671301
183,141.205,0.45302,1.31448,0.55455,0.96668,0.97374,1,0.995,0.9719,0.49818,0.5,0.4975,0.38323,0.33071,1.28588,0.43827,0.84213,0.0006658,0.0006658,0.0006658
184,142.21,0.4266,0.66349,0.50426,0.88431,0.96983,1,0.995,0.96499,0.45703,0.45833,0.45482,0.37361,0.36236,1.53081,0.45167,0.85372,0.000660299,0.000660299,0.000660299
185,143.035,0.41942,0.65188,0.55795,0.89603,0.96983,1,0.995,0.96499,0.45703,0.45833,0.45482,0.37361,0.36236,1.53081,0.45167,0.85372,0.000654798,0.000654798,0.000654798
186,143.764,0.47584,0.8347,0.63135,0.94186,0.96983,1,0.995,0.96499,0.45703,0.45833,0.45482,0.37361,0.36236,1.53081,0.45167,0.85372,0.000649297,0.000649297,0.000649297
187,144.547,0.44115,0.61967,0.5302,0.88962,0.96983,1,0.995,0.96499,0.45703,0.45833,0.45482,0.37361,0.36236,1.53081,0.45167,0.85372,0.000643795,0.000643795,0.000643795
188,145.311,0.42262,1.09743,0.5417,0.92821,0.95347,0.99455,0.995,0.96634,0.5,0.45528,0.45806,0.37451,0.36374,1.88419,0.44298,0.85441,0.000638294,0.000638294,0.000638294
189,146.077,0.44288,0.78322,0.56103,0.90751,0.95347,0.99455,0.995,0.96634,0.5,0.45528,0.45806,0.37451,0.36374,1.88419,0.44298,0.85441,0.000632793,0.000632793,0.000632793
190,146.825,0.41355,0.68313,0.50429,0.91389,0.95347,0.99455,0.995,0.96634,0.5,0.45528,0.45806,0.37451,0.36374,1.88419,0.44298,0.85441,0.000627292,0.000627292,0.000627292
191,147.702,0.5046,0.78659,0.64468,0.99252,0.95347,0.99455,0.995,0.96634,0.5,0.45528,0.45806,0.37451,0.36374,1.88419,0.44298,0.85441,0.000621791,0.000621791,0.000621791
192,148.512,0.42769,0.6471,0.55318,0.91216,0.96345,0.99884,0.995,0.96692,0.49359,0.45833,0.45807,0.38599,0.35309,1.18782,0.42038,0.85452,0.00061629,0.00061629,0.00061629
193,149.274,0.41301,0.78456,0.53763,0.89511,0.96345,0.99884,0.995,0.96692,0.49359,0.45833,0.45807,0.38599,0.35309,1.18782,0.42038,0.85452,0.000610789,0.000610789,0.000610789
194,150.083,0.47789,0.61428,0.57731,0.87335,0.96345,0.99884,0.995,0.96692,0.49359,0.45833,0.45807,0.38599,0.35309,1.18782,0.42038,0.85452,0.000605288,0.000605288,0.000605288
195,150.863,0.3771,0.52917,0.47982,0.91751,0.96345,0.99884,0.995,0.96692,0.49359,0.45833,0.45807,0.38599,0.35309,1.18782,0.42038,0.85452,0.000599787,0.000599787,0.000599787
196,151.638,0.45964,0.84175,0.5536,0.93695,0.99162,1,0.995,0.95826,0.49848,0.5,0.4975,0.39803,0.35521,0.79031,0.4038,0.86149,0.000594286,0.000594286,0.000594286
197,152.35,0.40334,0.65575,0.52362,0.93979,0.99162,1,0.995,0.95826,0.49848,0.5,0.4975,0.39803,0.35521,0.79031,0.4038,0.86149,0.000588784,0.000588784,0.000588784
198,153.083,0.4214,0.75047,0.56182,0.89447,0.99162,1,0.995,0.95826,0.49848,0.5,0.4975,0.39803,0.35521,0.79031,0.4038,0.86149,0.000583283,0.000583283,0.000583283
199,153.804,0.40784,0.78285,0.55979,0.94661,0.99162,1,0.995,0.95826,0.49848,0.5,0.4975,0.39803,0.35521,0.79031,0.4038,0.86149,0.000577782,0.000577782,0.000577782
200,154.545,0.41566,0.73314,0.62206,0.94764,0.9932,1,0.995,0.97507,0.49855,0.5,0.4975,0.40851,0.32548,0.68235,0.37787,0.84842,0.000572281,0.000572281,0.000572281
201,155.287,0.42444,0.62321,0.52427,0.92338,0.9932,1,0.995,0.97507,0.49855,0.5,0.4975,0.40851,0.32548,0.68235,0.37787,0.84842,0.00056678,0.00056678,0.00056678
202,155.99,0.40693,0.69224,0.47893,0.92555,0.9932,1,0.995,0.97507,0.49855,0.5,0.4975,0.40851,0.32548,0.68235,0.37787,0.84842,0.000561279,0.000561279,0.000561279
203,156.727,0.35436,0.73148,0.50365,0.89203,0.9932,1,0.995,0.97507,0.49855,0.5,0.4975,0.40851,0.32548,0.68235,0.37787,0.84842,0.000555778,0.000555778,0.000555778
204,157.637,0.41088,0.81447,0.55556,0.93771,0.98929,1,0.995,0.96895,0.49866,0.5,0.4975,0.41746,0.32183,0.68351,0.37984,0.84207,0.000550277,0.000550277,0.000550277
205,158.425,0.40441,0.71746,0.47387,0.88869,0.98929,1,0.995,0.96895,0.49866,0.5,0.4975,0.41746,0.32183,0.68351,0.37984,0.84207,0.000544776,0.000544776,0.000544776
206,159.151,0.38805,0.71402,0.46969,0.88345,0.98929,1,0.995,0.96895,0.49866,0.5,0.4975,0.41746,0.32183,0.68351,0.37984,0.84207,0.000539275,0.000539275,0.000539275
207,159.861,0.38824,0.69581,0.50738,0.90932,0.98929,1,0.995,0.96895,0.49866,0.5,0.4975,0.41746,0.32183,0.68351,0.37984,0.84207,0.000533773,0.000533773,0.000533773
208,160.637,0.38134,0.72361,0.45632,0.89638,0.96028,1,0.995,0.96781,0.5,0.47086,0.47783,0.40146,0.32667,0.98528,0.40859,0.8417,0.000528272,0.000528272,0.000528272
209,161.356,0.36496,0.52165,0.50514,0.89097,0.96028,1,0.995,0.96781,0.5,0.47086,0.47783,0.40146,0.32667,0.98528,0.40859,0.8417,0.000522771,0.000522771,0.000522771
210,162.127,0.39858,0.61245,0.5058,0.9143,0.96028,1,0.995,0.96781,0.5,0.47086,0.47783,0.40146,0.32667,0.98528,0.40859,0.8417,0.00051727,0.00051727,0.00051727
211,162.862,0.40434,0.75375,0.5022,0.92346,0.96028,1,0.995,0.96781,0.5,0.47086,0.47783,0.40146,0.32667,0.98528,0.40859,0.8417,0.000511769,0.000511769,0.000511769
212,163.601,0.40151,0.55479,0.49811,0.90022,0.9686,0.98295,0.995,0.96448,0.49869,0.47917,0.47784,0.39017,0.34086,1.17434,0.41967,0.85145,0.000506268,0.000506268,0.000506268
213,164.327,0.39833,0.76795,0.54401,0.9267,0.9686,0.98295,0.995,0.96448,0.49869,0.47917,0.47784,0.39017,0.34086,1.17434,0.41967,0.85145,0.000500767,0.000500767,0.000500767
214,165.03,0.41363,0.56256,0.51322,0.9199,0.9686,0.98295,0.995,0.96448,0.49869,0.47917,0.47784,0.39017,0.34086,1.17434,0.41967,0.85145,0.000495266,0.000495266,0.000495266
215,165.735,0.39138,0.77347,0.51181,0.8926,0.9686,0.98295,0.995,0.96448,0.49869,0.47917,0.47784,0.39017,0.34086,1.17434,0.41967,0.85145,0.000489765,0.000489765,0.000489765
216,166.479,0.40595,0.71695,0.5177,0.89679,0.96959,0.99488,0.995,0.96768,0.49341,0.47917,0.47785,0.37834,0.33867,1.26334,0.40582,0.8551,0.000484263,0.000484263,0.000484263
217,167.209,0.40256,0.5711,0.50059,0.90573,0.96959,0.99488,0.995,0.96768,0.49341,0.47917,0.47785,0.37834,0.33867,1.26334,0.40582,0.8551,0.000478762,0.000478762,0.000478762
218,167.923,0.35503,0.58988,0.48232,0.89669,0.96959,0.99488,0.995,0.96768,0.49341,0.47917,0.47785,0.37834,0.33867,1.26334,0.40582,0.8551,0.000473261,0.000473261,0.000473261
219,168.642,0.42451,0.69811,0.51798,0.93593,0.96959,0.99488,0.995,0.96768,0.49341,0.47917,0.47785,0.37834,0.33867,1.26334,0.40582,0.8551,0.00046776,0.00046776,0.00046776
220,169.415,0.41553,0.80211,0.57301,0.91025,0.97568,1,0.995,0.94474,0.49865,0.5,0.4975,0.38412,0.31513,1.23187,0.39255,0.84327,0.000462259,0.000462259,0.000462259
221,170.138,0.41951,0.69508,0.57498,0.93282,0.97568,1,0.995,0.94474,0.49865,0.5,0.4975,0.38412,0.31513,1.23187,0.39255,0.84327,0.000456758,0.000456758,0.000456758
222,170.891,0.39933,0.62812,0.52262,0.90831,0.97568,1,0.995,0.94474,0.49865,0.5,0.4975,0.38412,0.31513,1.23187,0.39255,0.84327,0.000451257,0.000451257,0.000451257
223,171.609,0.36484,0.73674,0.48676,0.92571,0.97568,1,0.995,0.94474,0.49865,0.5,0.4975,0.38412,0.31513,1.23187,0.39255,0.84327,0.000445756,0.000445756,0.000445756
224,172.388,0.36215,0.56325,0.48243,0.90537,0.97574,0.99475,0.995,0.95232,0.49481,0.47917,0.47785,0.39153,0.30866,1.28519,0.3854,0.83793,0.000440255,0.000440255,0.000440255
225,173.107,0.39432,0.52995,0.5217,0.90786,0.97574,0.99475,0.995,0.95232,0.49481,0.47917,0.47785,0.39153,0.30866,1.28519,0.3854,0.83793,0.000434754,0.000434754,0.000434754
226,173.862,0.36243,0.60755,0.49097,0.87968,0.97574,0.99475,0.995,0.95232,0.49481,0.47917,0.47785,0.39153,0.30866,1.28519,0.3854,0.83793,0.000429253,0.000429253,0.000429253
227,174.709,0.33744,0.84654,0.4708,0.84253,0.97574,0.99475,0.995,0.95232,0.49481,0.47917,0.47785,0.39153,0.30866,1.28519,0.3854,0.83793,0.000423751,0.000423751,0.000423751
228,175.521,0.36921,0.68871,0.50861,0.91966,0.98592,0.98408,0.995,0.95033,0.49538,0.47917,0.47786,0.38781,0.32745,1.32158,0.40093,0.84124,0.00041825,0.00041825,0.00041825
229,176.253,0.38329,0.63349,0.47316,0.93189,0.98592,0.98408,0.995,0.95033,0.49538,0.47917,0.47786,0.38781,0.32745,1.32158,0.40093,0.84124,0.000412749,0.000412749,0.000412749
230,176.969,0.43468,0.68983,0.55113,0.98166,0.98592,0.98408,0.995,0.95033,0.49538,0.47917,0.47786,0.38781,0.32745,1.32158,0.40093,0.84124,0.000407248,0.000407248,0.000407248
231,177.676,0.36148,0.50548,0.50218,0.90772,0.98592,0.98408,0.995,0.95033,0.49538,0.47917,0.47786,0.38781,0.32745,1.32158,0.40093,0.84124,0.000401747,0.000401747,0.000401747
232,178.445,0.37539,0.57793,0.48678,0.89136,0.98666,0.9838,0.995,0.95349,0.49537,0.47917,0.47785,0.38432,0.34857,1.36704,0.3923,0.84523,0.000396246,0.000396246,0.000396246
233,179.14,0.36602,0.51829,0.48757,0.9069,0.98666,0.9838,0.995,0.95349,0.49537,0.47917,0.47785,0.38432,0.34857,1.36704,0.3923,0.84523,0.000390745,0.000390745,0.000390745
234,179.85,0.33077,0.59089,0.49826,0.91233,0.98666,0.9838,0.995,0.95349,0.49537,0.47917,0.47785,0.38432,0.34857,1.36704,0.3923,0.84523,0.000385244,0.000385244,0.000385244
235,180.544,0.36838,0.55362,0.44884,0.86988,0.98666,0.9838,0.995,0.95349,0.49537,0.47917,0.47785,0.38432,0.34857,1.36704,0.3923,0.84523,0.000379743,0.000379743,0.000379743
236,181.279,0.35186,0.67947,0.49395,0.88607,0.9813,0.99475,0.995,0.95342,0.4946,0.47917,0.47785,0.37581,0.33274,1.33665,0.37715,0.84021,0.000374242,0.000374242,0.000374242
237,182.003,0.35621,0.52321,0.47148,0.8816,0.9813,0.99475,0.995,0.95342,0.4946,0.47917,0.47785,0.37581,0.33274,1.33665,0.37715,0.84021,0.00036874,0.00036874,0.00036874
238,182.712,0.35558,0.45194,0.45422,0.88153,0.9813,0.99475,0.995,0.95342,0.4946,0.47917,0.47785,0.37581,0.33274,1.33665,0.37715,0.84021,0.000363239,0.000363239,0.000363239
239,183.425,0.38561,0.51736,0.48852,0.90412,0.9813,0.99475,0.995,0.95342,0.4946,0.47917,0.47785,0.37581,0.33274,1.33665,0.37715,0.84021,0.000357738,0.000357738,0.000357738
240,184.189,0.38141,0.55999,0.46433,0.90282,0.98401,0.99532,0.995,0.95846,0.4939,0.47917,0.47785,0.38208,0.32986,1.37441,0.37818,0.84209,0.000352237,0.000352237,0.000352237
241,184.908,0.3601,0.59071,0.43634,0.8742,0.98401,0.99532,0.995,0.95846,0.4939,0.47917,0.47785,0.38208,0.32986,1.37441,0.37818,0.84209,0.000346736,0.000346736,0.000346736
242,185.636,0.35208,0.49026,0.46877,0.85782,0.98401,0.99532,0.995,0.95846,0.4939,0.47917,0.47785,0.38208,0.32986,1.37441,0.37818,0.84209,0.000341235,0.000341235,0.000341235
243,186.413,0.33751,0.55481,0.4516,0.8392,0.98401,0.99532,0.995,0.95846,0.4939,0.47917,0.47785,0.38208,0.32986,1.37441,0.37818,0.84209,0.000335734,0.000335734,0.000335734
244,187.172,0.37155,0.89761,0.52905,0.87642,0.98362,0.99448,0.995,0.94792,0.474,0.45833,0.45809,0.38379,0.35533,1.48687,0.38639,0.85315,0.000330233,0.000330233,0.000330233
245,187.911,0.32821,0.51345,0.44788,0.88764,0.98362,0.99448,0.995,0.94792,0.474,0.45833,0.45809,0.38379,0.35533,1.48687,0.38639,0.85315,0.000324732,0.000324732,0.000324732
246,188.707,0.37491,0.72047,0.4863,0.91227,0.98362,0.99448,0.995,0.94792,0.474,0.45833,0.45809,0.38379,0.35533,1.48687,0.38639,0.85315,0.000319231,0.000319231,0.000319231
247,189.464,0.33524,0.49353,0.46004,0.86238,0.98362,0.99448,0.995,0.94792,0.474,0.45833,0.45809,0.38379,0.35533,1.48687,0.38639,0.85315,0.000313729,0.000313729,0.000313729
248,190.263,0.3753,0.728,0.50126,0.87264,0.98197,0.99435,0.995,0.95808,0.47271,0.45833,0.45722,0.38253,0.36509,1.52172,0.39154,0.85913,0.000308228,0.000308228,0.000308228
249,191.008,0.38483,0.54966,0.50462,0.90851,0.98197,0.99435,0.995,0.95808,0.47271,0.45833,0.45722,0.38253,0.36509,1.52172,0.39154,0.85913,0.000302727,0.000302727,0.000302727
250,191.749,0.39997,0.77675,0.56637,0.9198,0.98197,0.99435,0.995,0.95808,0.47271,0.45833,0.45722,0.38253,0.36509,1.52172,0.39154,0.85913,0.000297226,0.000297226,0.000297226
251,192.489,0.36908,0.71989,0.45681,0.90886,0.98197,0.99435,0.995,0.95808,0.47271,0.45833,0.45722,0.38253,0.36509,1.52172,0.39154,0.85913,0.000291725,0.000291725,0.000291725
252,193.229,0.33008,0.52114,0.45645,0.87714,0.98736,0.98606,0.995,0.95237,0.4746,0.45833,0.45809,0.38,0.37005,1.6508,0.39478,0.8602,0.000286224,0.000286224,0.000286224
253,193.939,0.32911,0.45927,0.45385,0.88568,0.98736,0.98606,0.995,0.95237,0.4746,0.45833,0.45809,0.38,0.37005,1.6508,0.39478,0.8602,0.000280723,0.000280723,0.000280723
254,194.665,0.36818,0.70947,0.42969,0.92039,0.98736,0.98606,0.995,0.95237,0.4746,0.45833,0.45809,0.38,0.37005,1.6508,0.39478,0.8602,0.000275222,0.000275222,0.000275222
255,195.41,0.33653,0.54832,0.47386,0.85464,0.98736,0.98606,0.995,0.95237,0.4746,0.45833,0.45809,0.38,0.37005,1.6508,0.39478,0.8602,0.000269721,0.000269721,0.000269721
256,196.165,0.3381,0.47914,0.44968,0.87574,0.97897,0.99429,0.995,0.95635,0.47283,0.45833,0.45723,0.38661,0.36757,1.70658,0.3947,0.86218,0.00026422,0.00026422,0.00026422
257,197.095,0.35169,0.6689,0.49522,0.88382,0.97897,0.99429,0.995,0.95635,0.47283,0.45833,0.45723,0.38661,0.36757,1.70658,0.3947,0.86218,0.000258718,0.000258718,0.000258718
258,198.098,0.36498,0.69352,0.46666,0.87213,0.97897,0.99429,0.995,0.95635,0.47283,0.45833,0.45723,0.38661,0.36757,1.70658,0.3947,0.86218,0.000253217,0.000253217,0.000253217
259,198.971,0.34649,0.49107,0.49023,0.92704,0.97897,0.99429,0.995,0.95635,0.47283,0.45833,0.45723,0.38661,0.36757,1.70658,0.3947,0.86218,0.000247716,0.000247716,0.000247716
